game_id,home_team,away_team,away_target,home_target,spread_line,total_line,away_score,home_score,spread,total,predicted,season,week
2021_18_TEN_HOU,HOU,TEN,26.75,16.25,-10.5,43.0,28.0,25.0,-3.0,53.0,-3.6201658,2021,18
2021_18_WAS_NYG,NYG,WAS,21.0,15.0,-6.0,36.0,22.0,7.0,-15.0,29.0,-4.64382,2021,18
2022_01_BAL_NYJ,NYJ,BAL,25.25,18.75,-6.5,44.0,24.0,9.0,-15.0,33.0,-5.1810074,2022,01
2022_01_BUF_LA,LA,BUF,26.25,25.25,-1.0,51.5,31.0,10.0,-21.0,41.0,2.515155,2022,01
2022_01_CLE_CAR,CAR,CLE,20.0,22.5,2.5,42.5,26.0,24.0,-2.0,50.0,0.20732021,2022,01
2022_01_DEN_SEA,SEA,DEN,25.0,19.0,-6.0,44.0,16.0,17.0,1.0,33.0,2.0664182,2022,01
2022_01_GB_MIN,MIN,GB,22.25,24.75,2.5,47.0,7.0,23.0,16.0,30.0,-4.3882265,2022,01
2022_01_IND_HOU,HOU,IND,26.5,19.5,-7.0,46.0,20.0,20.0,0.0,40.0,-3.2631884,2022,01
2022_01_JAX_WAS,WAS,JAX,20.25,23.25,3.0,43.5,22.0,28.0,6.0,50.0,6.8393645,2022,01
2022_01_KC_ARI,ARI,KC,30.0,24.0,-6.0,54.0,44.0,21.0,-23.0,65.0,-8.110162,2022,01
2022_01_LV_LAC,LAC,LV,24.5,28.0,3.5,52.5,19.0,24.0,5.0,43.0,4.16797,2022,01
2022_01_NE_MIA,MIA,NE,22.0,25.0,3.0,47.0,7.0,20.0,13.0,27.0,-6.9612293,2022,01
2022_01_NO_ATL,ATL,NO,24.75,18.75,-6.0,43.5,27.0,26.0,-1.0,53.0,-3.50808,2022,01
2022_01_NYG_TEN,TEN,NYG,19.0,24.5,5.5,43.5,21.0,20.0,-1.0,41.0,8.53954,2022,01
2022_01_PHI_DET,DET,PHI,27.5,21.5,-6.0,49.0,38.0,35.0,-3.0,73.0,-7.7382917,2022,01
2022_01_PIT_CIN,CIN,PIT,18.5,26.0,7.5,44.5,23.0,20.0,-3.0,43.0,11.161965,2022,01
2022_01_SF_CHI,CHI,SF,22.25,15.75,-6.5,38.0,10.0,19.0,9.0,29.0,-2.8006372,2022,01
2022_01_TB_DAL,DAL,TB,26.0,23.5,-2.5,49.5,19.0,3.0,-16.0,22.0,-0.6759243,2022,01
2022_02_ARI_LV,LV,ARI,23.0,28.5,5.5,51.5,29.0,23.0,-6.0,52.0,4.008195,2022,02
2022_02_ATL_LA,LA,ATL,18.0,28.5,10.5,46.5,27.0,31.0,4.0,58.0,7.624581,2022,02
2022_02_CAR_NYG,NYG,CAR,22.5,21.5,-1.0,44.0,16.0,19.0,3.0,35.0,2.2544603,2022,02
2022_02_CHI_GB,GB,CHI,15.75,26.25,10.5,42.0,10.0,27.0,17.0,37.0,10.997984,2022,02
2022_02_CIN_DAL,DAL,CIN,24.75,17.25,-7.5,42.0,17.0,20.0,3.0,37.0,0.9618032,2022,02
2022_02_HOU_DEN,DEN,HOU,17.75,28.25,10.5,46.0,9.0,16.0,7.0,25.0,1.7383354,2022,02
2022_02_IND_JAX,JAX,IND,23.25,20.25,-3.0,43.5,0.0,24.0,24.0,24.0,-7.937207,2022,02
2022_02_LAC_KC,KC,LAC,24.25,28.25,4.0,52.5,24.0,27.0,3.0,51.0,7.6126304,2022,02
2022_02_MIA_BAL,BAL,MIA,20.5,23.5,3.0,44.0,42.0,38.0,-4.0,80.0,-0.62475824,2022,02
2022_02_MIN_PHI,PHI,MIN,23.5,26.0,2.5,49.5,7.0,24.0,17.0,31.0,3.9616594,2022,02
2022_02_NE_PIT,PIT,NE,21.5,18.5,-3.0,40.0,17.0,14.0,-3.0,31.0,-9.20561,2022,02
2022_02_NYJ_CLE,CLE,NYJ,16.0,22.5,6.5,38.5,31.0,30.0,-1.0,61.0,6.002357,2022,02
2022_02_SEA_SF,SF,SEA,15.75,24.25,8.5,40.0,7.0,27.0,20.0,34.0,1.9169136,2022,02
2022_02_TB_NO,NO,TB,23.25,20.75,-2.5,44.0,20.0,10.0,-10.0,30.0,-8.581622,2022,02
2022_02_TEN_BUF,BUF,TEN,18.75,28.75,10.0,47.5,7.0,41.0,34.0,48.0,7.374816,2022,02
2022_02_WAS_DET,DET,WAS,24.75,23.75,-1.0,48.5,27.0,36.0,9.0,63.0,-0.6397109,2022,02
2022_03_ATL_SEA,SEA,ATL,21.0,22.0,1.0,43.0,27.0,23.0,-4.0,50.0,3.641904,2022,03
2022_03_BAL_NE,NE,BAL,24.0,21.5,-2.5,45.5,37.0,26.0,-11.0,63.0,4.0961046,2022,03
2022_03_BUF_MIA,MIA,BUF,29.0,25.0,-4.0,54.0,19.0,21.0,2.0,40.0,-9.556114,2022,03
2022_03_CIN_NYJ,NYJ,CIN,26.25,19.75,-6.5,46.0,27.0,12.0,-15.0,39.0,-6.6940517,2022,03
2022_03_DAL_NYG,NYG,DAL,18.75,19.75,1.0,38.5,23.0,16.0,-7.0,39.0,-5.2097416,2022,03
2022_03_DET_MIN,MIN,DET,22.75,29.25,6.5,52.0,24.0,28.0,4.0,52.0,2.5840902,2022,03
2022_03_GB_TB,TB,GB,20.25,21.25,1.0,41.5,14.0,12.0,-2.0,26.0,3.1031232,2022,03
2022_03_HOU_CHI,CHI,HOU,18.5,21.5,3.0,40.0,20.0,23.0,3.0,43.0,1.7895206,2022,03
2022_03_JAX_LAC,LAC,JAX,19.75,26.25,6.5,46.0,38.0,10.0,-28.0,48.0,5.5789967,2022,03
2022_03_KC_IND,IND,KC,27.75,23.25,-4.5,51.0,17.0,20.0,3.0,37.0,-7.383623,2022,03
2022_03_LA_ARI,ARI,LA,26.25,22.75,-3.5,49.0,20.0,12.0,-8.0,32.0,-5.0251884,2022,03
2022_03_LV_TEN,TEN,LV,23.5,22.0,-1.5,45.5,22.0,24.0,2.0,46.0,4.4699063,2022,03
2022_03_NO_CAR,CAR,NO,21.5,19.5,-2.0,41.0,14.0,22.0,8.0,36.0,-4.523063,2022,03
2022_03_PHI_WAS,WAS,PHI,26.5,20.5,-6.0,47.0,24.0,8.0,-16.0,32.0,-3.301952,2022,03
2022_03_PIT_CLE,CLE,PIT,16.75,21.25,4.5,38.0,17.0,29.0,12.0,46.0,3.5574632,2022,03
2022_03_SF_DEN,DEN,SF,22.5,21.5,-1.0,44.0,10.0,11.0,1.0,21.0,-5.90114,2022,03
2022_04_ARI_CAR,CAR,ARI,21.5,22.5,1.0,44.0,26.0,16.0,-10.0,42.0,-0.98516655,2022,04
2022_04_BUF_BAL,BAL,BUF,26.5,23.5,-3.0,50.0,23.0,20.0,-3.0,43.0,-6.955206,2022,04
2022_04_CHI_NYG,NYG,CHI,18.0,21.0,3.0,39.0,12.0,20.0,8.0,32.0,1.7384331,2022,04
2022_04_CLE_ATL,ATL,CLE,24.5,23.5,-1.0,48.0,20.0,23.0,3.0,43.0,1.5503573,2022,04
2022_04_DEN_LV,LV,DEN,21.5,24.0,2.5,45.5,23.0,32.0,9.0,55.0,-0.40366483,2022,04
2022_04_JAX_PHI,PHI,JAX,18.75,25.25,6.5,44.0,21.0,29.0,8.0,50.0,6.9213552,2022,04
2022_04_KC_TB,TB,KC,22.75,23.75,1.0,46.5,41.0,31.0,-10.0,72.0,2.9995942,2022,04
2022_04_LAC_HOU,HOU,LAC,25.25,19.75,-5.5,45.0,34.0,24.0,-10.0,58.0,-4.317768,2022,04
2022_04_LA_SF,SF,LA,20.5,21.5,1.0,42.0,9.0,24.0,15.0,33.0,-1.5191374,2022,04
2022_04_MIA_CIN,CIN,MIA,22.25,26.25,4.0,48.5,15.0,27.0,12.0,42.0,1.1297855,2022,04
2022_04_MIN_NO,NO,MIN,23.0,19.0,-4.0,42.0,28.0,25.0,-3.0,53.0,-2.277989,2022,04
2022_04_NE_GB,GB,NE,15.25,25.25,10.0,40.5,24.0,27.0,3.0,51.0,-1.1304193,2022,04
2022_04_NYJ_PIT,PIT,NYJ,19.0,22.0,3.0,41.0,24.0,20.0,-4.0,44.0,2.3867168,2022,04
2022_04_SEA_DET,DET,SEA,22.75,25.75,3.0,48.5,48.0,45.0,-3.0,93.0,-0.38687468,2022,04
2022_04_TEN_IND,IND,TEN,19.25,23.75,4.5,43.0,24.0,17.0,-7.0,41.0,-0.14618349,2022,04
2022_04_WAS_DAL,DAL,WAS,18.75,21.75,3.0,40.5,10.0,25.0,15.0,35.0,5.135906,2022,04
2022_05_ATL_TB,TB,ATL,17.75,28.25,10.5,46.0,15.0,21.0,6.0,36.0,8.060035,2022,05
2022_05_CHI_MIN,MIN,CHI,17.0,27.0,10.0,44.0,22.0,29.0,7.0,51.0,6.3518925,2022,05
2022_05_CIN_BAL,BAL,CIN,22.25,25.25,3.0,47.5,17.0,19.0,2.0,36.0,-3.1003337,2022,05
2022_05_DAL_LA,LA,DAL,18.25,23.75,5.5,42.0,22.0,10.0,-12.0,32.0,2.050098,2022,05
2022_05_DET_NE,NE,DET,21.75,24.75,3.0,46.5,0.0,29.0,29.0,29.0,2.1752234,2022,05
2022_05_HOU_JAX,JAX,HOU,18.5,25.5,7.0,44.0,13.0,6.0,-7.0,19.0,3.3864596,2022,05
2022_05_IND_DEN,DEN,IND,19.25,22.75,3.5,42.0,12.0,9.0,-3.0,21.0,0.40943527,2022,05
2022_05_LAC_CLE,CLE,LAC,24.0,23.0,-1.0,47.0,30.0,28.0,-2.0,58.0,-5.50124,2022,05
2022_05_LV_KC,KC,LV,22.0,29.5,7.5,51.5,29.0,30.0,1.0,59.0,12.222051,2022,05
2022_05_MIA_NYJ,NYJ,MIA,24.5,21.5,-3.0,46.0,17.0,40.0,23.0,57.0,-7.5879164,2022,05
2022_05_NYG_GB,GB,NYG,16.75,25.25,8.5,42.0,27.0,22.0,-5.0,49.0,7.5120287,2022,05
2022_05_PHI_ARI,ARI,PHI,27.0,21.5,-5.5,48.5,20.0,17.0,-3.0,37.0,-7.7397127,2022,05
2022_05_PIT_BUF,BUF,PIT,15.0,29.0,14.0,44.0,3.0,38.0,35.0,41.0,13.593991,2022,05
2022_05_SEA_NO,NO,SEA,20.0,25.5,5.5,45.5,32.0,39.0,7.0,71.0,-2.0806031,2022,05
2022_05_SF_CAR,CAR,SF,23.0,17.0,-6.0,40.0,37.0,15.0,-22.0,52.0,-6.888488,2022,05
2022_05_TEN_WAS,WAS,TEN,22.0,21.0,-1.0,43.0,21.0,17.0,-4.0,38.0,-1.7469664,2022,05
2022_06_ARI_SEA,SEA,ARI,26.25,23.75,-2.5,50.0,9.0,19.0,10.0,28.0,5.8795404,2022,06
2022_06_BAL_NYG,NYG,BAL,25.75,20.25,-5.5,46.0,20.0,24.0,4.0,44.0,-5.0650263,2022,06
2022_06_BUF_KC,KC,BUF,28.25,25.75,-2.5,54.0,24.0,20.0,-4.0,44.0,-0.48900485,2022,06
2022_06_CAR_LA,LA,CAR,15.75,25.75,10.0,41.5,10.0,24.0,14.0,34.0,8.4318905,2022,06
2022_06_CIN_NO,NO,CIN,22.75,19.75,-3.0,42.5,30.0,26.0,-4.0,56.0,-2.4889336,2022,06
2022_06_DAL_PHI,PHI,DAL,18.0,24.5,6.5,42.5,17.0,26.0,9.0,43.0,0.44493508,2022,06
2022_06_DEN_LAC,LAC,DEN,21.0,24.5,3.5,45.5,16.0,19.0,3.0,35.0,1.6798286,2022,06
2022_06_JAX_IND,IND,JAX,20.0,21.0,1.0,41.0,27.0,34.0,7.0,61.0,5.987978,2022,06
2022_06_MIN_MIA,MIA,MIN,24.0,21.0,-3.0,45.0,24.0,16.0,-8.0,40.0,1.3368608,2022,06
2022_06_NE_CLE,CLE,NE,20.25,22.75,2.5,43.0,38.0,15.0,-23.0,53.0,-5.357401,2022,06
2022_06_NYJ_GB,GB,NYJ,18.5,26.0,7.5,44.5,27.0,10.0,-17.0,37.0,9.646522,2022,06
2022_06_SF_ATL,ATL,SF,24.75,21.25,-3.5,46.0,14.0,28.0,14.0,42.0,-5.3914804,2022,06
2022_06_TB_PIT,PIT,TB,28.5,18.5,-10.0,47.0,18.0,20.0,2.0,38.0,-4.3176565,2022,06
2022_06_WAS_CHI,CHI,WAS,19.75,18.75,-1.0,38.5,12.0,7.0,-5.0,19.0,-2.7279148,2022,06
2022_07_ATL_CIN,CIN,ATL,20.5,27.0,6.5,47.5,17.0,35.0,18.0,52.0,3.3588617,2022,07
2022_07_CHI_NE,NE,CHI,15.25,24.75,9.5,40.0,33.0,14.0,-19.0,47.0,9.395828,2022,07
2022_07_CLE_BAL,BAL,CLE,19.75,26.25,6.5,46.0,20.0,23.0,3.0,43.0,4.5929527,2022,07
2022_07_DET_DAL,DAL,DET,21.25,28.25,7.0,49.5,6.0,24.0,18.0,30.0,2.2214017,2022,07
2022_07_GB_WAS,WAS,GB,22.75,18.75,-4.0,41.5,21.0,23.0,2.0,44.0,-4.001833,2022,07
2022_07_HOU_LV,LV,HOU,19.5,26.5,7.0,46.0,20.0,38.0,18.0,58.0,4.45898,2022,07
2022_07_IND_TEN,TEN,IND,20.25,22.75,2.5,43.0,10.0,19.0,9.0,29.0,2.3427358,2022,07
2022_07_KC_SF,SF,KC,25.0,24.0,-1.0,49.0,44.0,23.0,-21.0,67.0,-1.8346529,2022,07
2022_07_NO_ARI,ARI,NO,20.75,23.25,2.5,44.0,34.0,42.0,8.0,76.0,-1.7023153,2022,07
2022_07_NYG_JAX,JAX,NYG,20.5,23.5,3.0,44.0,23.0,17.0,-6.0,40.0,2.7498274,2022,07
2022_07_NYJ_DEN,DEN,NYJ,19.5,17.5,-2.0,37.0,16.0,9.0,-7.0,25.0,1.5186232,2022,07
2022_07_PIT_MIA,MIA,PIT,18.5,26.0,7.5,44.5,10.0,16.0,6.0,26.0,5.743144,2022,07
2022_07_SEA_LAC,LAC,SEA,23.0,28.5,5.5,51.5,37.0,23.0,-14.0,60.0,4.1572113,2022,07
2022_07_TB_CAR,CAR,TB,26.25,13.25,-13.0,39.5,3.0,21.0,18.0,24.0,-8.351272,2022,07
2022_08_ARI_MIN,MIN,ARI,22.25,26.25,4.0,48.5,26.0,34.0,8.0,60.0,3.3217795,2022,08
2022_08_BAL_TB,TB,BAL,22.0,24.0,2.0,46.0,27.0,22.0,-5.0,49.0,-0.7560129,2022,08
2022_08_CAR_ATL,ATL,CAR,18.25,22.75,4.5,41.0,34.0,37.0,3.0,71.0,8.432276,2022,08
2022_08_CHI_DAL,DAL,CHI,16.25,26.75,10.5,43.0,29.0,49.0,20.0,78.0,6.241618,2022,08
2022_08_CIN_CLE,CLE,CIN,24.0,21.0,-3.0,45.0,13.0,32.0,19.0,45.0,-6.0247116,2022,08
2022_08_DEN_JAX,JAX,DEN,20.0,21.0,1.0,41.0,21.0,17.0,-4.0,38.0,3.0588217,2022,08
2022_08_GB_BUF,BUF,GB,18.25,28.75,10.5,47.0,17.0,27.0,10.0,44.0,11.389773,2022,08
2022_08_LV_NO,NO,LV,24.75,23.75,-1.0,48.5,0.0,24.0,24.0,24.0,2.306043,2022,08
2022_08_MIA_DET,DET,MIA,27.75,24.25,-3.5,52.0,31.0,27.0,-4.0,58.0,-0.38758922,2022,08
2022_08_NE_NYJ,NYJ,NE,21.5,18.5,-3.0,40.0,22.0,17.0,-5.0,39.0,1.751704,2022,08
2022_08_NYG_SEA,SEA,NYG,20.75,23.75,3.0,44.5,13.0,27.0,14.0,40.0,0.027048588,2022,08
2022_08_PIT_PHI,PHI,PIT,16.0,27.0,11.0,43.0,13.0,35.0,22.0,48.0,8.22077,2022,08
2022_08_SF_LA,LA,SF,21.5,20.5,-1.0,42.0,31.0,14.0,-17.0,45.0,0.32398844,2022,08
2022_08_TEN_HOU,HOU,TEN,20.0,19.0,-1.0,39.0,17.0,10.0,-7.0,27.0,-4.2964587,2022,08
2022_08_WAS_IND,IND,WAS,18.75,21.75,3.0,40.5,17.0,16.0,-1.0,33.0,6.3404217,2022,08
2022_09_BAL_NO,NO,BAL,23.5,22.5,-1.0,46.0,27.0,13.0,-14.0,40.0,-0.5420661,2022,09
2022_09_BUF_NYJ,NYJ,BUF,28.5,17.5,-11.0,46.0,17.0,20.0,3.0,37.0,-1.9711933,2022,09
2022_09_CAR_CIN,CIN,CAR,18.0,25.0,7.0,43.0,21.0,42.0,21.0,63.0,8.987522,2022,09
2022_09_GB_DET,DET,GB,26.75,22.75,-4.0,49.5,9.0,15.0,6.0,24.0,2.7400174,2022,09
2022_09_IND_NE,NE,IND,17.5,22.5,5.0,40.0,3.0,26.0,23.0,29.0,8.144039,2022,09
2022_09_LAC_ATL,ATL,LAC,26.0,23.5,-2.5,49.5,20.0,17.0,-3.0,37.0,3.691073,2022,09
2022_09_LA_TB,TB,LA,20.0,23.0,3.0,43.0,13.0,16.0,3.0,29.0,-2.294858,2022,09
2022_09_LV_JAX,JAX,LV,25.0,22.5,-2.5,47.5,20.0,27.0,7.0,47.0,-0.95533824,2022,09
2022_09_MIA_CHI,CHI,MIA,25.0,21.0,-4.0,46.0,35.0,32.0,-3.0,67.0,-3.8372197,2022,09
2022_09_MIN_WAS,WAS,MIN,23.25,20.25,-3.0,43.5,20.0,17.0,-3.0,37.0,-1.3864169,2022,09
2022_09_PHI_HOU,HOU,PHI,29.75,15.75,-14.0,45.5,29.0,17.0,-12.0,46.0,-11.159266,2022,09
2022_09_SEA_ARI,ARI,SEA,24.0,25.5,1.5,49.5,31.0,21.0,-10.0,52.0,-2.3334136,2022,09
2022_09_TEN_KC,KC,TEN,15.5,29.5,14.0,45.0,17.0,20.0,3.0,37.0,9.073847,2022,09
2022_10_ARI_LA,LA,ARI,17.25,20.75,3.5,38.0,27.0,17.0,-10.0,44.0,3.220528,2022,10
2022_10_ATL_CAR,CAR,ATL,22.0,19.5,-2.5,41.5,15.0,25.0,10.0,40.0,-6.3233414,2022,10
2022_10_CLE_MIA,MIA,CLE,23.0,26.0,3.0,49.0,17.0,39.0,22.0,56.0,2.320253,2022,10
2022_10_DAL_GB,GB,DAL,24.0,20.5,-3.5,44.5,28.0,31.0,3.0,59.0,-0.3913064,2022,10
2022_10_DEN_TEN,TEN,DEN,18.75,21.25,2.5,40.0,10.0,17.0,7.0,27.0,7.287886,2022,10
2022_10_DET_CHI,CHI,DET,22.75,25.75,3.0,48.5,31.0,30.0,-1.0,61.0,4.636594,2022,10
2022_10_HOU_NYG,NYG,HOU,18.0,23.5,5.5,41.5,16.0,24.0,8.0,40.0,2.8065767,2022,10
2022_10_IND_LV,LV,IND,18.25,22.75,4.5,41.0,25.0,20.0,-5.0,45.0,1.5948085,2022,10
2022_10_JAX_KC,KC,JAX,20.75,30.75,10.0,51.5,17.0,27.0,10.0,44.0,7.856148,2022,10
2022_10_LAC_SF,SF,LAC,18.5,27.0,8.5,45.5,16.0,22.0,6.0,38.0,4.0381913,2022,10
2022_10_MIN_BUF,BUF,MIN,20.25,26.75,6.5,47.0,33.0,30.0,-3.0,63.0,9.907557,2022,10
2022_10_NO_PIT,PIT,NO,19.25,20.25,1.0,39.5,10.0,20.0,10.0,30.0,-3.4046206,2022,10
2022_10_SEA_TB,TB,SEA,21.25,23.75,2.5,45.0,16.0,21.0,5.0,37.0,1.2876729,2022,10
2022_10_WAS_PHI,PHI,WAS,16.0,27.0,11.0,43.0,32.0,21.0,-11.0,53.0,7.9561114,2022,10
2022_11_CAR_BAL,BAL,CAR,14.5,27.5,13.0,42.0,3.0,13.0,10.0,16.0,8.641993,2022,11
2022_11_CHI_ATL,ATL,CHI,22.75,25.75,3.0,48.5,24.0,27.0,3.0,51.0,1.0195425,2022,11
2022_11_CIN_PIT,PIT,CIN,21.25,17.75,-3.5,39.0,37.0,30.0,-7.0,67.0,-4.358073,2022,11
2022_11_CLE_BUF,BUF,CLE,21.5,29.0,7.5,50.5,23.0,31.0,8.0,54.0,7.9622936,2022,11
2022_11_DAL_MIN,MIN,DAL,25.0,23.5,-1.5,48.5,40.0,3.0,-37.0,43.0,0.46275258,2022,11
2022_11_DET_NYG,NYG,DET,20.5,23.5,3.0,44.0,31.0,18.0,-13.0,49.0,3.4282198,2022,11
2022_11_KC_LAC,LAC,KC,29.0,23.5,-5.5,52.5,30.0,27.0,-3.0,57.0,-0.8653648,2022,11
2022_11_LA_NO,NO,LA,18.5,21.0,2.5,39.5,20.0,27.0,7.0,47.0,-1.7739072,2022,11
2022_11_LV_DEN,DEN,LV,19.5,22.0,2.5,41.5,22.0,16.0,-6.0,38.0,-2.0434847,2022,11
2022_11_NYJ_NE,NE,NYJ,17.5,21.0,3.5,38.5,3.0,10.0,7.0,13.0,9.816439,2022,11
2022_11_PHI_IND,IND,PHI,26.0,19.5,-6.5,45.5,17.0,16.0,-1.0,33.0,-7.761183,2022,11
2022_11_SF_ARI,ARI,SF,26.75,16.75,-10.0,43.5,38.0,10.0,-28.0,48.0,-4.4965305,2022,11
2022_11_TEN_GB,GB,TEN,18.75,21.75,3.0,40.5,27.0,17.0,-10.0,44.0,-0.2009325,2022,11
2022_11_WAS_HOU,HOU,WAS,22.0,19.0,-3.0,41.0,23.0,10.0,-13.0,33.0,-1.8037982,2022,11
2022_12_ATL_WAS,WAS,ATL,18.5,22.0,3.5,40.5,13.0,19.0,6.0,32.0,0.2883451,2022,12
2022_12_BAL_JAX,JAX,BAL,23.25,19.75,-3.5,43.0,27.0,28.0,1.0,55.0,-4.5093,2022,12
2022_12_BUF_DET,DET,BUF,32.0,22.0,-10.0,54.0,28.0,25.0,-3.0,53.0,-4.766856,2022,12
2022_12_CHI_NYJ,NYJ,CHI,14.0,22.5,8.5,36.5,10.0,31.0,21.0,41.0,1.6946145,2022,12
2022_12_CIN_TEN,TEN,CIN,22.0,21.0,-1.0,43.0,20.0,16.0,-4.0,36.0,0.14118505,2022,12
2022_12_DEN_CAR,CAR,DEN,18.75,17.75,-1.0,36.5,10.0,23.0,13.0,33.0,2.3803508,2022,12
2022_12_GB_PHI,PHI,GB,19.75,26.25,6.5,46.0,33.0,40.0,7.0,73.0,4.7723203,2022,12
2022_12_HOU_MIA,MIA,HOU,16.5,30.5,14.0,47.0,15.0,30.0,15.0,45.0,6.263503,2022,12
2022_12_LAC_ARI,ARI,LAC,25.5,23.0,-2.5,48.5,25.0,24.0,-1.0,49.0,0.20251703,2022,12
2022_12_LA_KC,KC,LA,12.75,29.25,16.5,42.0,10.0,26.0,16.0,36.0,7.616719,2022,12
2022_12_LV_SEA,SEA,LV,21.75,25.75,4.0,47.5,40.0,34.0,-6.0,74.0,5.833888,2022,12
2022_12_NE_MIN,MIN,NE,20.0,22.5,2.5,42.5,26.0,33.0,7.0,59.0,7.343573,2022,12
2022_12_NO_SF,SF,NO,17.25,26.75,9.5,44.0,0.0,13.0,13.0,13.0,6.523294,2022,12
2022_12_NYG_DAL,DAL,NYG,17.5,28.0,10.5,45.5,20.0,28.0,8.0,48.0,7.00368,2022,12
2022_12_PIT_IND,IND,PIT,18.75,21.25,2.5,40.0,24.0,17.0,-7.0,41.0,1.9596375,2022,12
2022_12_TB_CLE,CLE,TB,22.5,19.5,-3.0,42.0,17.0,23.0,6.0,40.0,1.9316367,2022,12
2022_13_BUF_NE,NE,BUF,23.5,20.0,-3.5,43.5,24.0,10.0,-14.0,34.0,-4.1156363,2022,13
2022_13_CLE_HOU,HOU,CLE,27.25,19.75,-7.5,47.0,27.0,14.0,-13.0,41.0,-4.025357,2022,13
2022_13_DEN_BAL,BAL,DEN,15.5,25.0,9.5,40.5,9.0,10.0,1.0,19.0,11.417334,2022,13
2022_13_GB_CHI,CHI,GB,24.5,20.5,-4.0,45.0,28.0,19.0,-9.0,47.0,1.6513653,2022,13
2022_13_IND_DAL,DAL,IND,16.75,27.75,11.0,44.5,19.0,54.0,35.0,73.0,9.105509,2022,13
2022_13_JAX_DET,DET,JAX,25.25,26.25,1.0,51.5,14.0,40.0,26.0,54.0,2.926616,2022,13
2022_13_KC_CIN,CIN,KC,27.75,25.25,-2.5,53.0,24.0,27.0,3.0,51.0,-0.14034867,2022,13
2022_13_LAC_LV,LV,LAC,23.25,25.75,2.5,49.0,20.0,27.0,7.0,47.0,2.716519,2022,13
2022_13_MIA_SF,SF,MIA,20.75,25.25,4.5,46.0,17.0,33.0,16.0,50.0,4.787881,2022,13
2022_13_NO_TB,TB,NO,18.75,22.25,3.5,41.0,16.0,17.0,1.0,33.0,5.0605593,2022,13
2022_13_NYJ_MIN,MIN,NYJ,20.5,23.5,3.0,44.0,22.0,27.0,5.0,49.0,4.7578144,2022,13
2022_13_PIT_ATL,ATL,PIT,22.0,21.0,-1.0,43.0,19.0,16.0,-3.0,35.0,2.1192694,2022,13
2022_13_SEA_LA,LA,SEA,24.0,17.0,-7.0,41.0,27.0,23.0,-4.0,50.0,-0.6754286,2022,13
2022_13_TEN_PHI,PHI,TEN,19.75,24.75,5.0,44.5,10.0,35.0,25.0,45.0,5.2797866,2022,13
2022_13_WAS_NYG,NYG,WAS,21.25,18.75,-2.5,40.0,20.0,20.0,0.0,40.0,-0.3240769,2022,13
